,ageRestriction,displayName,end,id,location,performance,popularity,series,start,status,type,uri,venue
32,,"The Cosimo Matassa Project at The Nightjar (April 22, 2018)",,33310804,"{'city': 'London, UK', 'lat': 51.5265311, 'lng': -0.0877326}","[{'displayName': 'The Cosimo Matassa Project', 'billingIndex': 1, 'billing': 'headline', 'artist': {'displayName': 'The Cosimo Matassa Project', 'identifier': [], 'uri': 'http://www.songkick.com/artists/9277319-cosimo-matassa-project?utm_source=47927&utm_medium=partner', 'id': 9277319}, 'id': 64058944}]",0.0,,"{'datetime': None, 'time': None, 'date': '2018-04-22'}",ok,Concert,http://www.songkick.com/concerts/33310804-cosimo-matassa-project-at-nightjar?utm_source=47927&utm_medium=partner,"{'displayName': 'The Nightjar', 'lat': 51.5265311, 'lng': -0.0877326, 'metroArea': {'displayName': 'London', 'country': {'displayName': 'UK'}, 'uri': 'http://www.songkick.com/metro_areas/24426-uk-london?utm_source=47927&utm_medium=partner', 'id': 24426}, 'uri': 'http://www.songkick.com/venues/1276756-nightjar?utm_source=47927&utm_medium=partner', 'id': 1276756}"
33,,"Hüsnü Arkan at O2 Academy Islington (April 22, 2018)",,33356159,"{'city': 'London, UK', 'lat': 51.5345836, 'lng': -0.1059202}","[{'displayName': 'Hüsnü Arkan', 'billingIndex': 1, 'billing': 'headline', 'artist': {'displayName': 'Hüsnü Arkan', 'identifier': [{'href': 'http://api.songkick.com/api/3.0/artists/mbid:3a4e14c0-148c-458a-bbfd-4b77e2029eb1.json', 'mbid': '3a4e14c0-148c-458a-bbfd-4b77e2029eb1'}], 'uri': 'http://www.songkick.com/artists/8555829-husnu-arkan?utm_source=47927&utm_medium=partner', 'id': 8555829}, 'id': 64141689}]",0.000289,,"{'datetime': '2018-04-22T20:00:00+0100', 'time': '20:00:00', 'date': '2018-04-22'}",ok,Concert,http://www.songkick.com/concerts/33356159-husnu-arkan-at-o2-academy-islington?utm_source=47927&utm_medium=partner,"{'displayName': 'O2 Academy Islington', 'lat': 51.5345836, 'lng': -0.1059202, 'metroArea': {'displayName': 'London', 'country': {'displayName': 'UK'}, 'uri': 'http://www.songkick.com/metro_areas/24426-uk-london?utm_source=47927&utm_medium=partner', 'id': 24426}, 'uri': 'http://www.songkick.com/venues/38323-o2-academy-islington?utm_source=47927&utm_medium=partner', 'id': 38323}"
34,,"Indigo Face at Cargo (April 22, 2018)",,33434079,"{'city': 'London, UK', 'lat': 51.526328, 'lng': -0.078728}","[{'displayName': 'Indigo Face', 'billingIndex': 1, 'billing': 'headline', 'artist': {'displayName': 'Indigo Face', 'identifier': [], 'uri': 'http://www.songkick.com/artists/8530304-indigo-face?utm_source=47927&utm_medium=partner', 'id': 8530304}, 'id': 64282659}]",1.3e-05,,"{'datetime': '2018-04-22T19:00:00+0100', 'time': '19:00:00', 'date': '2018-04-22'}",ok,Concert,http://www.songkick.com/concerts/33434079-indigo-face-at-cargo?utm_source=47927&utm_medium=partner,"{'displayName': 'Cargo', 'lat': 51.526328, 'lng': -0.078728, 'metroArea': {'displayName': 'London', 'country': {'displayName': 'UK'}, 'uri': 'http://www.songkick.com/metro_areas/24426-uk-london?utm_source=47927&utm_medium=partner', 'id': 24426}, 'uri': 'http://www.songkick.com/venues/3434-cargo?utm_source=47927&utm_medium=partner', 'id': 3434}"
35,,"FINOLA at The Islington (April 22, 2018)",,33452339,"{'city': 'London, UK', 'lat': 51.5344315, 'lng': -0.1087937}","[{'displayName': 'FINOLA', 'billingIndex': 1, 'billing': 'headline', 'artist': {'displayName': 'FINOLA', 'identifier': [], 'uri': 'http://www.songkick.com/artists/9379924-finola?utm_source=47927&utm_medium=partner', 'id': 9379924}, 'id': 64314744}]",1e-06,,"{'datetime': '2018-04-22T17:00:00+0100', 'time': '17:00:00', 'date': '2018-04-22'}",ok,Concert,http://www.songkick.com/concerts/33452339-finola-at-islington?utm_source=47927&utm_medium=partner,"{'displayName': 'The Islington', 'lat': 51.5344315, 'lng': -0.1087937, 'metroArea': {'displayName': 'London', 'country': {'displayName': 'UK'}, 'uri': 'http://www.songkick.com/metro_areas/24426-uk-london?utm_source=47927&utm_medium=partner', 'id': 24426}, 'uri': 'http://www.songkick.com/venues/641891-islington?utm_source=47927&utm_medium=partner', 'id': 641891}"
36,,"Lady Donli at The Old Blue Last (April 22, 2018)",,33501804,"{'city': 'London, UK', 'lat': 51.5243593, 'lng': -0.0801042}","[{'displayName': 'Lady Donli', 'billingIndex': 1, 'billing': 'headline', 'artist': {'displayName': 'Lady Donli', 'identifier': [], 'uri': 'http://www.songkick.com/artists/9202274-lady-donli?utm_source=47927&utm_medium=partner', 'id': 9202274}, 'id': 64404074}]",2.6e-05,,"{'datetime': '2018-04-22T20:00:00+0100', 'time': '20:00:00', 'date': '2018-04-22'}",ok,Concert,http://www.songkick.com/concerts/33501804-lady-donli-at-old-blue-last?utm_source=47927&utm_medium=partner,"{'displayName': 'The Old Blue Last', 'lat': 51.5243593, 'lng': -0.0801042, 'metroArea': {'displayName': 'London', 'country': {'displayName': 'UK'}, 'uri': 'http://www.songkick.com/metro_areas/24426-uk-london?utm_source=47927&utm_medium=partner', 'id': 24426}, 'uri': 'http://www.songkick.com/venues/3256-old-blue-last?utm_source=47927&utm_medium=partner', 'id': 3256}"
37,,"Dark Red Seed with Of The Wand & The Moon at The Underworld (April 22, 2018)",,33541219,"{'city': 'Camden, UK', 'lat': 51.538488, 'lng': -0.142103}","[{'displayName': 'Dark Red Seed', 'billingIndex': 1, 'billing': 'headline', 'artist': {'displayName': 'Dark Red Seed', 'identifier': [], 'uri': 'http://www.songkick.com/artists/8971049-dark-red-seed?utm_source=47927&utm_medium=partner', 'id': 8971049}, 'id': 64470989}, {'displayName': 'Of The Wand & The Moon', 'billingIndex': 2, 'billing': 'support', 'artist': {'displayName': 'Of The Wand & The Moon', 'identifier': [{'href': 'http://api.songkick.com/api/3.0/artists/mbid:ab80d6b3-0caf-4040-9a9a-6ed3c88d941d.json', 'mbid': 'ab80d6b3-0caf-4040-9a9a-6ed3c88d941d'}], 'uri': 'http://www.songkick.com/artists/546799-of-the-wand-and-the-moon?utm_source=47927&utm_medium=partner', 'id': 546799}, 'id': 64470994}]",0.000859,,"{'datetime': None, 'time': None, 'date': '2018-04-22'}",ok,Concert,http://www.songkick.com/concerts/33541219-dark-red-seed-at-underworld?utm_source=47927&utm_medium=partner,"{'displayName': 'The Underworld', 'lat': 51.538488, 'lng': -0.142103, 'metroArea': {'displayName': 'London', 'country': {'displayName': 'UK'}, 'uri': 'http://www.songkick.com/metro_areas/24426-uk-london?utm_source=47927&utm_medium=partner', 'id': 24426}, 'uri': 'http://www.songkick.com/venues/3565-underworld?utm_source=47927&utm_medium=partner', 'id': 3565}"
38,,"SAWA at The Jazz Cafe (April 22, 2018)",,33562124,"{'city': 'London, UK', 'lat': 51.5387092, 'lng': -0.1430815}","[{'displayName': 'SAWA', 'billingIndex': 1, 'billing': 'headline', 'artist': {'displayName': 'SAWA', 'identifier': [{'href': 'http://api.songkick.com/api/3.0/artists/mbid:f00cf866-e522-4c02-babd-b01b629a3315.json', 'mbid': 'f00cf866-e522-4c02-babd-b01b629a3315'}], 'uri': 'http://www.songkick.com/artists/8618129-sawa?utm_source=47927&utm_medium=partner', 'id': 8618129}, 'id': 64508824}]",0.000127,,"{'datetime': '2018-04-22T19:00:00+0100', 'time': '19:00:00', 'date': '2018-04-22'}",ok,Concert,http://www.songkick.com/concerts/33562124-sawa-at-jazz-cafe?utm_source=47927&utm_medium=partner,"{'displayName': 'The Jazz Cafe', 'lat': 51.5387092, 'lng': -0.1430815, 'metroArea': {'displayName': 'London', 'country': {'displayName': 'UK'}, 'uri': 'http://www.songkick.com/metro_areas/24426-uk-london?utm_source=47927&utm_medium=partner', 'id': 24426}, 'uri': 'http://www.songkick.com/venues/7404-jazz-cafe?utm_source=47927&utm_medium=partner', 'id': 7404}"
39,,"Ruth Koleva with Ivo Dimchev at Zigfrid Von Underbelly (April 22, 2018)",,33653159,"{'city': 'London, UK', 'lat': 51.5280012, 'lng': -0.0817678}","[{'displayName': 'Ruth Koleva', 'billingIndex': 1, 'billing': 'headline', 'artist': {'displayName': 'Ruth Koleva', 'identifier': [{'href': 'http://api.songkick.com/api/3.0/artists/mbid:92494c4c-0b7c-48ec-8d1c-d7f09c8d7fa2.json', 'mbid': '92494c4c-0b7c-48ec-8d1c-d7f09c8d7fa2'}], 'uri': 'http://www.songkick.com/artists/4467818-ruth-koleva?utm_source=47927&utm_medium=partner', 'id': 4467818}, 'id': 64699584}, {'displayName': 'Ivo Dimchev', 'billingIndex': 2, 'billing': 'support', 'artist': {'displayName': 'Ivo Dimchev', 'identifier': [], 'uri': 'http://www.songkick.com/artists/9289404-ivo-dimchev?utm_source=47927&utm_medium=partner', 'id': 9289404}, 'id': 64699579}]",0.000235,,"{'datetime': '2018-04-22T19:30:00+0100', 'time': '19:30:00', 'date': '2018-04-22'}",ok,Concert,http://www.songkick.com/concerts/33653159-ruth-koleva-at-zigfrid-von-underbelly?utm_source=47927&utm_medium=partner,"{'displayName': 'Zigfrid Von Underbelly', 'lat': 51.5280012, 'lng': -0.0817678, 'metroArea': {'displayName': 'London', 'country': {'displayName': 'UK'}, 'uri': 'http://www.songkick.com/metro_areas/24426-uk-london?utm_source=47927&utm_medium=partner', 'id': 24426}, 'uri': 'http://www.songkick.com/venues/3021154-zigfrid-von-underbelly?utm_source=47927&utm_medium=partner', 'id': 3021154}"
0,,"Fast at Manchester Arena (April 13, 2018)",,31407244,"{'lat': 53.487311, 'lng': -2.2433451, 'city': 'Manchester, UK'}","[{'billing': 'headline', 'displayName': 'Fast', 'billingIndex': 1, 'artist': {'displayName': 'Fast', 'identifier': [{'href': 'http://api.songkick.com/api/3.0/artists/mbid:6fba3fe9-2927-402f-927b-ea5b9d662695.json', 'mbid': '6fba3fe9-2927-402f-927b-ea5b9d662695'}, {'href': 'http://api.songkick.com/api/3.0/artists/mbid:e9cf75ad-a0a6-4d57-9482-ef54f525b599.json', 'mbid': 'e9cf75ad-a0a6-4d57-9482-ef54f525b599'}], 'uri': 'http://www.songkick.com/artists/371206-fast?utm_source=47927&utm_medium=partner', 'id': 371206}, 'id': 60693864}]",0.000212,,"{'datetime': None, 'time': None, 'date': '2018-04-13'}",ok,Concert,http://www.songkick.com/concerts/31407244-fast-at-manchester-arena?utm_source=47927&utm_medium=partner,"{'displayName': 'Manchester Arena', 'lat': 53.487311, 'metroArea': {'displayName': 'Manchester', 'country': {'displayName': 'UK'}, 'uri': 'http://www.songkick.com/metro_areas/24475-uk-manchester?utm_source=47927&utm_medium=partner', 'id': 24475}, 'lng': -2.2433451, 'uri': 'http://www.songkick.com/venues/17602-manchester-arena?utm_source=47927&utm_medium=partner', 'id': 17602}"
1,,"The Amy Winehouse Experience, Lioness, and The Amy Winehouse Experience AKA Lioness at O2 Ritz Manchester (April 13, 2018)",,31526889,"{'city': 'Manchester, UK', 'lat': 53.4739997, 'lng': -2.2460307}","[{'displayName': 'The Amy Winehouse Experience', 'billingIndex': 1, 'billing': 'headline', 'artist': {'displayName': 'The Amy Winehouse Experience', 'identifier': [], 'uri': 'http://www.songkick.com/artists/5661089-amy-winehouse-experience?utm_source=47927&utm_medium=partner', 'id': 5661089}, 'id': 60901729}, {'displayName': 'Lioness', 'billingIndex': 2, 'billing': 'headline', 'artist': {'displayName': 'Lioness', 'identifier': [{'href': 'http://api.songkick.com/api/3.0/artists/mbid:ecb70d12-b175-4bac-8e88-29d19e7c7b8c.json', 'mbid': 'ecb70d12-b175-4bac-8e88-29d19e7c7b8c'}, {'href': 'http://api.songkick.com/api/3.0/artists/mbid:5a321f66-99d6-4a48-a298-a5553b85010f.json', 'mbid': '5a321f66-99d6-4a48-a298-a5553b85010f'}], 'uri': 'http://www.songkick.com/artists/609674-lioness?utm_source=47927&utm_medium=partner', 'id': 609674}, 'id': 60918684}, {'displayName': 'The Amy Winehouse Experience AKA Lioness', 'billingIndex': 3, 'billing': 'headline', 'artist': {'displayName': 'The Amy Winehouse Experience AKA Lioness', 'identifier': [], 'uri': 'http://www.songkick.com/artists/9213319-amy-winehouse-experience-aka-lioness?utm_source=47927&utm_medium=partner', 'id': 9213319}, 'id': 60918689}]",0.000501,,"{'datetime': '2018-04-13T18:00:00+0100', 'time': '18:00:00', 'date': '2018-04-13'}",ok,Concert,http://www.songkick.com/concerts/31526889-amy-winehouse-experience-at-o2-ritz-manchester?utm_source=47927&utm_medium=partner,"{'displayName': 'O2 Ritz Manchester', 'lat': 53.4739997, 'lng': -2.2460307, 'metroArea': {'displayName': 'Manchester', 'country': {'displayName': 'UK'}, 'uri': 'http://www.songkick.com/metro_areas/24475-uk-manchester?utm_source=47927&utm_medium=partner', 'id': 24475}, 'uri': 'http://www.songkick.com/venues/17621-o2-ritz-manchester?utm_source=47927&utm_medium=partner', 'id': 17621}"
2,,"Bryan Ferry with Juanita Stein at O2 Apollo Manchester (April 13, 2018)",,31570524,"{'city': 'Manchester, UK', 'lat': 53.4606635, 'lng': -2.2061751}","[{'displayName': 'Bryan Ferry', 'billingIndex': 1, 'billing': 'headline', 'artist': {'displayName': 'Bryan Ferry', 'identifier': [{'href': 'http://api.songkick.com/api/3.0/artists/mbid:4ef7a9e2-2cf5-483a-8616-ef7791a98026.json', 'mbid': '4ef7a9e2-2cf5-483a-8616-ef7791a98026'}], 'uri': 'http://www.songkick.com/artists/408487-bryan-ferry?utm_source=47927&utm_medium=partner', 'id': 408487}, 'id': 60976319}, {'displayName': 'Juanita Stein', 'billingIndex': 2, 'billing': 'support', 'artist': {'displayName': 'Juanita Stein', 'identifier': [{'href': 'http://api.songkick.com/api/3.0/artists/mbid:1db0cdce-10e5-4b17-a6cb-fd6d883ddfc9.json', 'mbid': '1db0cdce-10e5-4b17-a6cb-fd6d883ddfc9'}], 'uri': 'http://www.songkick.com/artists/9029129-juanita-stein?utm_source=47927&utm_medium=partner', 'id': 9029129}, 'id': 62832514}]",0.038212,,"{'datetime': '2018-04-13T19:00:00+0100', 'time': '19:00:00', 'date': '2018-04-13'}",ok,Concert,http://www.songkick.com/concerts/31570524-bryan-ferry-at-o2-apollo-manchester?utm_source=47927&utm_medium=partner,"{'displayName': 'O2 Apollo Manchester', 'lat': 53.4606635, 'lng': -2.2061751, 'metroArea': {'displayName': 'Manchester', 'country': {'displayName': 'UK'}, 'uri': 'http://www.songkick.com/metro_areas/24475-uk-manchester?utm_source=47927&utm_medium=partner', 'id': 24475}, 'uri': 'http://www.songkick.com/venues/1575-o2-apollo-manchester?utm_source=47927&utm_medium=partner', 'id': 1575}"
3,14+. U18s to be accompanied by an adult,"Dreadzone and Greg Dread at Band on the Wall (April 13, 2018)",,31778029,"{'city': 'Manchester, UK', 'lat': 53.4852339, 'lng': -2.2343645}","[{'displayName': 'Dreadzone', 'billingIndex': 1, 'billing': 'headline', 'artist': {'displayName': 'Dreadzone', 'identifier': [{'href': 'http://api.songkick.com/api/3.0/artists/mbid:a10ca116-02af-4989-9a91-fb25585216f7.json', 'mbid': 'a10ca116-02af-4989-9a91-fb25585216f7'}], 'uri': 'http://www.songkick.com/artists/513982-dreadzone?utm_source=47927&utm_medium=partner', 'id': 513982}, 'id': 61327439}, {'displayName': 'Greg Dread', 'billingIndex': 2, 'billing': 'headline', 'artist': {'displayName': 'Greg Dread', 'identifier': [], 'uri': 'http://www.songkick.com/artists/2452961-greg-dread?utm_source=47927&utm_medium=partner', 'id': 2452961}, 'id': 63249119}]",0.009256,,"{'datetime': '2018-04-13T19:00:00+0100', 'time': '19:00:00', 'date': '2018-04-13'}",ok,Concert,http://www.songkick.com/concerts/31778029-dreadzone-at-band-on-the-wall?utm_source=47927&utm_medium=partner,"{'displayName': 'Band on the Wall', 'lat': 53.4852339, 'lng': -2.2343645, 'metroArea': {'displayName': 'Manchester', 'country': {'displayName': 'UK'}, 'uri': 'http://www.songkick.com/metro_areas/24475-uk-manchester?utm_source=47927&utm_medium=partner', 'id': 24475}, 'uri': 'http://www.songkick.com/venues/53560-band-on-the-wall?utm_source=47927&utm_medium=partner', 'id': 53560}"
4,,"Emily Maguire with Paul Handyside at Gullivers (April 13, 2018)",,31861644,"{'city': 'Manchester, UK', 'lat': 53.4838511, 'lng': -2.2340538}","[{'billing': 'headline', 'displayName': 'Emily Maguire', 'artist': {'identifier': [{'href': 'http://api.songkick.com/api/3.0/artists/mbid:50757d57-4ad3-41ff-9ca9-0be2d8f6ddd1.json', 'mbid': '50757d57-4ad3-41ff-9ca9-0be2d8f6ddd1'}], 'displayName': 'Emily Maguire', 'uri': 'http://www.songkick.com/artists/123602-emily-maguire?utm_source=47927&utm_medium=partner', 'id': 123602}, 'billingIndex': 1, 'id': 61471069}, {'billing': 'support', 'displayName': 'Paul Handyside', 'artist': {'identifier': [{'href': 'http://api.songkick.com/api/3.0/artists/mbid:78b2d077-1526-4340-87ac-f90059bc6aef.json', 'mbid': '78b2d077-1526-4340-87ac-f90059bc6aef'}], 'displayName': 'Paul Handyside', 'uri': 'http://www.songkick.com/artists/864153-paul-handyside?utm_source=47927&utm_medium=partner', 'id': 864153}, 'billingIndex': 2, 'id': 62705399}]",0.000129,,"{'datetime': None, 'time': None, 'date': '2018-04-13'}",ok,Concert,http://www.songkick.com/concerts/31861644-emily-maguire-at-gullivers?utm_source=47927&utm_medium=partner,"{'displayName': 'Gullivers', 'lat': 53.4838511, 'lng': -2.2340538, 'uri': 'http://www.songkick.com/venues/1101131-gullivers?utm_source=47927&utm_medium=partner', 'metroArea': {'displayName': 'Manchester', 'country': {'displayName': 'UK'}, 'uri': 'http://www.songkick.com/metro_areas/24475-uk-manchester?utm_source=47927&utm_medium=partner', 'id': 24475}, 'id': 1101131}"
5,,"The Spitfires with Emily Capell at The Ruby Lounge (April 13, 2018)",,31904469,"{'city': 'Manchester, UK', 'lat': 53.4828272, 'lng': -2.2387154}","[{'displayName': 'The Spitfires', 'billingIndex': 1, 'billing': 'headline', 'artist': {'displayName': 'The Spitfires', 'identifier': [{'href': 'http://api.songkick.com/api/3.0/artists/mbid:4d98d5fd-a252-4867-87f2-ea4d2c392cf9.json', 'mbid': '4d98d5fd-a252-4867-87f2-ea4d2c392cf9'}, {'href': 'http://api.songkick.com/api/3.0/artists/mbid:c7141171-afb0-4275-b896-bdda2dbce12e.json', 'mbid': 'c7141171-afb0-4275-b896-bdda2dbce12e'}], 'uri': 'http://www.songkick.com/artists/349636-spitfires?utm_source=47927&utm_medium=partner', 'id': 349636}, 'id': 61542384}, {'displayName': 'Emily Capell', 'billingIndex': 2, 'billing': 'support', 'artist': {'displayName': 'Emily Capell', 'identifier': [], 'uri': 'http://www.songkick.com/artists/2962996-emily-capell?utm_source=47927&utm_medium=partner', 'id': 2962996}, 'id': 64289374}]",0.000438,,"{'datetime': '2018-04-13T19:00:00+0100', 'time': '19:00:00', 'date': '2018-04-13'}",ok,Concert,http://www.songkick.com/concerts/31904469-spitfires-at-ruby-lounge?utm_source=47927&utm_medium=partner,"{'displayName': 'The Ruby Lounge', 'lat': 53.4828272, 'lng': -2.2387154, 'metroArea': {'displayName': 'Manchester', 'country': {'displayName': 'UK'}, 'uri': 'http://www.songkick.com/metro_areas/24475-uk-manchester?utm_source=47927&utm_medium=partner', 'id': 24475}, 'uri': 'http://www.songkick.com/venues/6385-ruby-lounge?utm_source=47927&utm_medium=partner', 'id': 6385}"
6,,"Shame with GURR at Manchester Gorilla (April 13, 2018)",,31921864,"{'city': 'Manchester, UK', 'lat': 53.4743466, 'lng': -2.2422488}","[{'displayName': 'Shame', 'billingIndex': 1, 'billing': 'headline', 'artist': {'displayName': 'Shame', 'identifier': [{'href': 'http://api.songkick.com/api/3.0/artists/mbid:d287787d-1772-4402-92fd-102e481a3557.json', 'mbid': 'd287787d-1772-4402-92fd-102e481a3557'}, {'href': 'http://api.songkick.com/api/3.0/artists/mbid:c5412d41-1e3f-47f4-946e-d135b53f23d5.json', 'mbid': 'c5412d41-1e3f-47f4-946e-d135b53f23d5'}], 'uri': 'http://www.songkick.com/artists/134405-shame?utm_source=47927&utm_medium=partner', 'id': 134405}, 'id': 61571644}, {'displayName': 'GURR', 'billingIndex': 2, 'billing': 'support', 'artist': {'displayName': 'GURR', 'identifier': [{'href': 'http://api.songkick.com/api/3.0/artists/mbid:4d15f9f9-c7f2-4a76-864c-d45f07b04d54.json', 'mbid': '4d15f9f9-c7f2-4a76-864c-d45f07b04d54'}], 'uri': 'http://www.songkick.com/artists/8144568-gurr?utm_source=47927&utm_medium=partner', 'id': 8144568}, 'id': 63330819}]",0.002088,,"{'datetime': '2018-04-13T19:00:00+0100', 'time': '19:00:00', 'date': '2018-04-13'}",ok,Concert,http://www.songkick.com/concerts/31921864-shame-at-manchester-gorilla?utm_source=47927&utm_medium=partner,"{'displayName': 'Manchester Gorilla', 'lat': 53.4743466, 'lng': -2.2422488, 'metroArea': {'displayName': 'Manchester', 'country': {'displayName': 'UK'}, 'uri': 'http://www.songkick.com/metro_areas/24475-uk-manchester?utm_source=47927&utm_medium=partner', 'id': 24475}, 'uri': 'http://www.songkick.com/venues/1890853-manchester-gorilla?utm_source=47927&utm_medium=partner', 'id': 1890853}"
